#
# Source:        TWRI(A5)fig7 for vertical slope
# Digitized by:  William Miller
# Date:          09-07-2010
#
h.over.L            C
0.0950819672131  2.62898862313
0.137704918033  2.62984860701
0.201092896175  2.63059512079
0.24043715847  2.63147302099
0.274316939891  2.6345665741
0.299453551913  2.63333631939
0.32131147541  2.63868135806
0.338797814208  2.64295738899
0.367213114754  2.64717369883
0.390163934426  2.65251276539
0.428415300546  2.66323270328
0.465573770492  2.67395861328
0.512568306011  2.68900235898
0.540983606557  2.70086894204
0.592349726776  2.72135328018
0.628415300546  2.74082833169
0.672131147541  2.76354026695
0.71693989071  2.78843202246
0.758469945355  2.81771327899
0.787978142077  2.83831705933
0.830601092896  2.8654065514
0.864480874317  2.88817223566
0.895081967213  2.9087700439
0.928961748634  2.93262862432
0.960655737705  2.95322046045
0.989071038251  2.97273731673
1.01092896175  2.98901131715
1.04590163934  3.01177102929
1.09180327869  3.04321418973
1.12786885246  3.06706082594
1.1606557377  3.08764668996
1.19016393443  3.10715757413
1.2174863388  3.12449461017
1.25355191257  3.14615545403
1.29617486339  3.17215204993
1.32568306011  3.19057003792
1.36393442623  3.21331183374
1.40765027322  3.23930245752
1.44918032787  3.26202633701
1.48961748634  3.28584908477
1.52240437158  3.30315626026
1.56393442623  3.3236943474
1.60327868852  3.34424437875
1.64480874317  3.36259667353
1.69180327869  3.38419779629
1.72896174863  3.40038818717
1.78360655738  3.42194750515
1.84918032787  3.44891158291
1.89398907104  3.46396727284
1.94207650273  3.47900504643
1.9956284153  3.49619875183
