#
# Source:        TWRI(A5)fig4 for h.over.P = 0.20 slope
# Digitized by:  William Miller
# Date:          09-07-2010
#
ht.over.H             kt
0.0877818074887  0.992018721819
0.110689080572  0.985201431092
0.140575377377  0.975943442462
0.168976671241  0.966678102333
0.203852185846  0.955464614781
0.229273671829  0.946679572633
0.247735738091  0.939345226426
0.265188198392  0.93299598118
0.292609292296  0.923230739071
0.319069790237  0.911975593021
0.339036463439  0.903658596354
0.362022152519  0.892881297785
0.38298862968  0.884074201137
0.39649088414  0.877210350912
0.409983336601  0.870841501666
0.42599000196  0.862504901
0.439987257401  0.855643501274
0.454479513821  0.848784552049
0.4700009802  0.839950499902
0.485542050578  0.830126445795
0.504043324838  0.820812095668
0.518089590276  0.811475691041
0.532611252696  0.803131738875
0.553665947853  0.789869633405
0.571721231131  0.778077827877
0.593319937267  0.762343168006
0.607366202705  0.75300676338
0.621956479122  0.741197804352
0.643555185258  0.725463144481
0.661154675554  0.711688884532
0.67925896883  0.697422074103
0.690840031366  0.687578415997
0.703935502843  0.67625710645
0.714536365419  0.665913546363
0.728661046854  0.652617133895
0.741290923348  0.639808370908
0.754930405803  0.626014506959
0.768579690257  0.611725642031
0.780714565771  0.598914428543
0.798421878063  0.579695157812
0.810586159577  0.565398941384
0.824284454029  0.548635071555
0.832924916683  0.537291707508
0.844633405215  0.521013036659
0.854817682807  0.506707018232
0.86349735346  0.493383650265
0.87474024701  0.475617525975
0.883963928641  0.459821603607
0.895236228191  0.440570476377
0.908684571653  0.411429131543
0.920618506175  0.383765438149
0.931582042737  0.355106841796
0.938409135464  0.335338659086
0.944295236228  0.313090570476
0.948015095079  0.30023769849
