#
# Source:        TWRI(A5)fig4 for h.over.P = 2.00 slope
# Digitized by:  William Miller
# Date:          09-07-2010
#
ht.over.H            kt
0.0814595177416  1.06129435405
0.105288178788  1.05794697118
0.135571456577  1.05364144285
0.158419917663  1.04979415801
0.177298568908  1.04642227014
0.196177220153  1.04305038228
0.221015487159  1.03871789845
0.239903940404  1.03485100961
0.260277396589  1.03099147226
0.278185649873  1.02662468144
0.297083905117  1.02226279161
0.320456773182  1.01693295432
0.337375024505  1.0125612625
0.360262693589  1.00673397373
0.373211135072  1.00283767889
0.388139580474  0.998951186042
0.403068025877  0.995064693197
0.42100568516  0.989212899431
0.437953342482  0.983356204666
0.460375416585  0.976041462458
0.489786316409  0.965791021368
0.521216428151  0.953570378357
0.542697510292  0.943775730249
0.566653597334  0.93399333464
0.588154283474  0.923208684572
0.599647128014  0.917820035287
0.616663399333  0.90849833366
0.625156831994  0.904579984317
0.637688688492  0.896721231131
0.653724759851  0.886899627524
0.66775142129  0.878553224858
0.676284061949  0.872654871594
0.684311899628  0.86724906881
0.692329935307  0.862338267006
0.704881395805  0.85348951186
0.713423838463  0.847096157616
0.72199568712  0.839217800431
0.731537933738  0.832334346207
0.737080964517  0.827411291904
0.745108802196  0.82200548912
0.756204665752  0.811664379533
0.777386786905  0.791967261321
0.791531072339  0.777680846893
0.799112919035  0.769797588708
0.815810625368  0.751563418937
0.830033326799  0.733316996667
0.842682807293  0.719518231719
0.854401097824  0.70274455989
0.866633993335  0.684983336601
0.874799059008  0.672647520094
0.884012938639  0.657346598706
0.889653989414  0.647473534601
0.895324446187  0.636115467555
0.902033914919  0.622287296609
0.910792001568  0.6050039208
0.918094491276  0.586228190551
0.926435992943  0.564982356401
0.933331699667  0.54174916683
0.938644383454  0.523458635562
0.943550284258  0.500710644972
