#
# Source:        Bos1989Cv
# Digitized by:  William Miller
# Date:          09-15-2010
#
CAstar.over.A                 Cv
0.000622323874365  1.00021409005
0.0224967421079  1.00026063137
0.06748756682  1.0009946544
0.10809286987  1.00257041036
0.14119571288  1.0043429696
0.172418286748  1.00653706018
0.198016010212  1.008719183
0.224858381426  1.01132948592
0.253567724263  1.01458205899
0.289133267732  1.01933858142
0.315334698545  1.02322411638
0.348392329991  1.0286136007
0.383308954549  1.03528363607
0.408866785458  1.04065716337
0.438778223983  1.04774208133
0.469926331746  1.05589346028
0.494215579373  1.06275365017
0.519736177229  1.07110582165
0.545251456078  1.07988351374
0.569511449164  1.08908406691
0.591896492115  1.09828063083
0.609300284567  1.10597723465
0.630424722747  1.11602218026
0.656511794899  1.12905640807
0.678237280923  1.14101752613
0.692510837478  1.14913300178
0.70367277466  1.15617802718
0.72165101992  1.16791840643
0.7365123268  1.17901385601
0.751987979043  1.19096167655
0.764971676285  1.20226589718
