#
# Source:        TWRI(A5)fig3 for b.over.B = 0.40 slope
# Digitized by:  William Miller
# Date:          09-07-2010
#
h.over.P              kc
0.00277382645804  0.984980186954
0.0408250355619  0.981136964032
0.0803342816501  0.977640469417
0.129658605974  0.972645295672
0.207147937411  0.964591800447
0.293100995733  0.955763564316
0.35793029872  0.949229069295
0.414295874822  0.94346931518
0.503093883357  0.934620757976
0.59192745377  0.926129089616
0.677916073969  0.917657742329
0.763940256046  0.909543283885
0.875355618777  0.899104602723
0.948719772404  0.892509144483
1.02485775249  0.885179587482
1.09541251778  0.878961339159
1.18285917496  0.870836720179
1.28445945946  0.861896718147
1.36770981508  0.854516358464
1.4396514936  0.84793106076
1.50739687055  0.842090022353
1.60053342817  0.833924761227
1.67681365576  0.828022759602
1.74598150782  0.822171560658
1.83211237553  0.815127768746
1.91685633001  0.808451026214
2.02567567568  0.800530888031
2.10056899004  0.794995935785
2.18115220484  0.789420341394
2.2546230441  0.783895549685
2.35224039829  0.777841140012
2.41582503556  0.773101249746
2.48093883357  0.769421865474
2.56728307255  0.764519406625
2.64231863442  0.760412009754
2.7046230441  0.757109835399
2.78396159317  0.753328845763
2.81653627312  0.751667598049
