#
# Source:        TWRI(A5)fig3 for b.over.B = 0.70 slope
# Digitized by:  William Miller
# Date:          09-07-2010
#
h.over.P             kc
0.00288051209104  0.986050853485
0.0637624466572  0.982758839667
0.117460881935  0.978803850843
0.161308677098  0.975990652306
0.199502133713  0.973574984759
0.267425320057  0.969518390571
0.302773826458  0.967123044097
0.353698435277  0.963902154034
0.401778093883  0.960701585044
0.435775248933  0.959030176793
0.479623044097  0.956216978256
0.558890469417  0.951722210933
0.621123755334  0.94770625889
0.674893314367  0.944465047755
0.713051209104  0.941692491364
0.752702702703  0.939623552124
0.790896159317  0.937207884576
0.840433854908  0.934354043894
0.885739687055  0.931887573664
0.956543385491  0.928167547246
1.04004267425  0.92328540947
1.10088904694  0.919636506808
1.18154338549  0.914774690104
1.25942389758  0.91064697216
1.33584637269  0.906172525909
1.44068278805  0.901137980085
1.52425320057  0.896969619996
1.63047652916  0.891568024792
1.72393314367  0.88661476326
1.83300142248  0.881192846982
1.906685633  0.877809388336
1.99594594595  0.8736003861
2.05832147937  0.871011989433
2.15181365576  0.866415616745
2.23687766714  0.862950873806
2.32190611664  0.859129242024
2.41827880512  0.854869437106
2.50906827881  0.851720940866
2.64662162162  0.846452702703
2.74452347084  0.84325340378
2.818314367  0.840940611664
