#
# Source:        TWRI(A5)fig4 for h.over.P = 0.25 slope
# Digitized by:  William Miller
# Date:          09-07-2010
#
ht.over.H         kt
0.0869143305234  1.01082630857
0.101852577926  1.00644481474
0.117800431288  1.00107821996
0.13224367771  0.996694275632
0.149676534013  0.991335032347
0.169099196236  0.98549059008
0.188056263478  0.978158694374
0.209963732601  0.971831503627
0.234900019604  0.962549009998
0.250857674966  0.956687414233
0.272794550088  0.948875220545
0.29274161929  0.941548225838
0.311193883552  0.934708880612
0.329655949814  0.927374534405
0.348613017055  0.920042638698
0.374063909037  0.909772593609
0.393545383258  0.900958145462
0.417016271319  0.890678298373
0.44649578514  0.876962850421
0.47799451088  0.861277200549
0.500485198981  0.85049745148
0.5125024505  0.843626249755
0.54149676534  0.829413350323
0.563987453441  0.818633601255
0.585022544599  0.806361497746
0.606562438738  0.793596843756
0.628102332876  0.780832189767
0.643653205254  0.770513134679
0.658689472652  0.761181631053
0.67525975299  0.749382474025
0.688820819447  0.739548617918
0.698897275044  0.730687610272
0.71349735346  0.718383650265
0.734610860616  0.702151538914
0.749764752009  0.686880023525
0.759860811606  0.677029013919
0.778043520878  0.658802195648
0.79124681435  0.642035875319
0.808478729661  0.621824152127
0.823216036071  0.602590178396
0.838448343462  0.583358655166
0.850186237993  0.565594981376
0.866535973339  0.539933346403
0.880342089786  0.517724465791
0.896799647128  0.486617820035
0.908645363654  0.463409135464
0.917481866301  0.442165751813
0.925891981964  0.417454910802
0.934292295628  0.39323907077
0.942276024309  0.365060772398
0.948657126054  0.342815134287
0.95149480494  0.32451235052
