#
# Source:        TWRI(A5)fig3 for b.over.B = 0.80 slope
# Digitized by:  William Miller
# Date:          09-07-2010
#
h.over.P             kc 
0.00291607396871  0.986407742329
0.0454480796586  0.98467537086
0.0894025604552  0.982932838854
0.130547652916  0.981567516765
0.171657183499  0.979845305832
0.235526315789  0.977960526316
0.299359886202  0.975718857956
0.353236130868  0.973548313351
0.394381223329  0.972182991262
0.470945945946  0.969136100386
0.570234708393  0.965569752083
0.661059743954  0.962778144686
0.720625889047  0.960566957935
0.822724039829  0.956623399716
0.913584637269  0.954188681162
0.991571834993  0.95113162975
1.05120910384  0.949634220687
1.16041963016  0.945639859785
1.22997866287  0.943714438122
1.30092460882  0.94142196708
1.36763869132  0.939516866491
1.41301564723  0.937764173948
1.48115220484  0.935848912823
1.55067567568  0.933566602317
1.61031294452  0.932069193253
1.69402560455  0.929328388539
1.80761024182  0.926374212558
1.88282361309  0.924051259907
1.96660739687  0.922024232879
2.05323613087  0.91997688478
2.10149359886  0.918560760008
2.20942389758  0.916004115017
2.3046230441  0.914252692542
2.39975106686  0.91178749238
2.49206970128  0.909699502134
2.59011379801  0.907927758586
2.67820056899  0.906227138793
2.74356330014  0.905045976428
2.81749644381  0.904160739687
